podcast,topic,episode_hash,audio_exists,segment_exists,metadata_exists,title,published,audio_url,confidence_ready
99_percent_invisible,education_learning,7c511187136ea46098465602dde73da7,True,False,False,,,,False
99_percent_invisible,education_learning,7cd367b3b7db18b4faa4987f9a598ecd,True,False,False,,,,False
99_percent_invisible,education_learning,7cfc6a9319f5874e72d765aed4c4630a,True,False,False,,,,False
99_percent_invisible,education_learning,7d18bf89cc7bb0eeab75463ee2b76f6d,True,False,False,,,,False
99_percent_invisible,education_learning,7d3137f867ab584435855dc38327d37c,True,False,False,,,,False
99_percent_invisible,education_learning,7d3e9458d14b16646bfc9741cce8c23a,True,False,False,,,,False
99_percent_invisible,education_learning,7d6b30f3fd385b37c71fbab40ca3f763,True,False,False,,,,False
99_percent_invisible,education_learning,7e2a8e5b0f326a97233aec4d826d470c,True,False,False,,,,False
99_percent_invisible,education_learning,7e7aac632d6bfcf2388ada656e515caf,True,False,False,,,,False
99_percent_invisible,education_learning,7e830fa1ba8bc3278a1941cf6c4478f2,True,False,False,,,,False
99_percent_invisible,education_learning,7e911fdef13c3c1821624034a6a3e489,True,False,False,,,,False
99_percent_invisible,education_learning,7ed37f10c2f7fe11cc48ce5cdedd6b7c,True,False,False,,,,False
99_percent_invisible,education_learning,80c0a6dc4d86d248049cdb6a5685a593,True,False,False,,,,False
99_percent_invisible,education_learning,8145e52139aaae2100c944df3e642440,True,False,False,,,,False
99_percent_invisible,education_learning,8159975b0996da8697746831afddbbf9,True,False,False,,,,False
99_percent_invisible,education_learning,8173429cb4c64f20ffbf3c580a6ab8e3,True,False,False,,,,False
99_percent_invisible,education_learning,819259cd86d74f44a39895869e7a9cbe,True,False,False,,,,False
99_percent_invisible,education_learning,81b4fbbba5634f2bb2569b91e20f2889,True,False,False,,,,False
99_percent_invisible,education_learning,81d0052ac227a01355c67b976da76bea,True,False,False,,,,False
99_percent_invisible,education_learning,82fd2dbe161720ab34d347debfede918,True,False,False,,,,False
99_percent_invisible,education_learning,834bf93c15e30461ed249bfdb66b6ee5,True,False,False,,,,False
99_percent_invisible,education_learning,835d710b21fefeffbdb2119a59f91053,True,False,False,,,,False
99_percent_invisible,education_learning,8389d6dce764fd98bc2b814c4423a68b,True,False,False,,,,False
99_percent_invisible,education_learning,83b7256f977ed412da75ab446048f3ef,True,False,False,,,,False
99_percent_invisible,education_learning,8438216a88c6a497892adc7bdc1ffe81,True,False,False,,,,False
99_percent_invisible,education_learning,844fec7154d1c3094618748ab8919425,True,False,False,,,,False
99_percent_invisible,education_learning,84d5baa987ae69506bb0d1cac9cfe969,True,False,False,,,,False
99_percent_invisible,education_learning,854672e25576113f4ddd4fccd5f63122,True,False,False,,,,False
99_percent_invisible,education_learning,8583463b296125828f719250796468bb,True,False,False,,,,False
99_percent_invisible,education_learning,8589644c859561ecda7306953d03a460,True,False,False,,,,False
99_percent_invisible,education_learning,85ba985e7e80fd284b7aacfa5a538f58,True,False,False,,,,False
99_percent_invisible,education_learning,85ef69e62af0fbaa585e6ebe6b881d93,True,False,False,,,,False
99_percent_invisible,education_learning,8600a9aaeb10eb5c7ccf69d7cb71a1cf,True,False,False,,,,False
99_percent_invisible,education_learning,869a21eb84d481a0f2b1c5108a468280,True,False,False,,,,False
99_percent_invisible,education_learning,86c2e62c594c224fbaa44a3632ff9790,True,False,False,,,,False
99_percent_invisible,education_learning,86e9678e2b8f03a9e3c2cc9f1af497c1,True,False,False,,,,False
99_percent_invisible,education_learning,876aee5579e4146e0045befb54d2e98b,True,False,False,,,,False
99_percent_invisible,education_learning,8836bb1ae2240421db3322be3f9b8fa7,True,False,False,,,,False
99_percent_invisible,education_learning,88bd74aa69c320e5771d9a4c302b9578,True,False,False,,,,False
99_percent_invisible,education_learning,88e12e43e23d5faa92a4e09dde3cc51b,True,False,False,,,,False
99_percent_invisible,education_learning,88f707a2f8a5f206fcd63aee51924cd8,True,False,False,,,,False
99_percent_invisible,education_learning,89e7bc151fe9af1e196defc1aa09dec7,True,False,False,,,,False
99_percent_invisible,education_learning,89ee7c6eed4ac1f425d31cb32c5f1e61,True,False,False,,,,False
99_percent_invisible,education_learning,8a3a6e7db75e2a4962a09da45b4fcc2d,True,False,False,,,,False
99_percent_invisible,education_learning,8a44f163c12866f05460633edb7757db,True,False,False,,,,False
99_percent_invisible,education_learning,8b360e3ab978b7aea29ce04473147d34,True,False,False,,,,False
99_percent_invisible,education_learning,8b685a524f14c4f6e4fce89f9d01fcad,True,False,False,,,,False
99_percent_invisible,education_learning,8b78c9a78f0062430031215c6c4f0835,True,True,False,,,,False
99_percent_invisible,education_learning,8c362d5b2f35923c9170d23be49816be,True,False,False,,,,False
99_percent_invisible,education_learning,8c5d369da91d66e1e82acaa10395fd01,True,False,False,,,,False
99_percent_invisible,education_learning,8d49f8e7e830515e7d7d056973efe21a,True,False,False,,,,False
99_percent_invisible,education_learning,8d9c9e2c7ddecd0ae1ccccbd71f7901d,True,False,False,,,,False
99_percent_invisible,education_learning,8df7e7ee6f9566d2112ded21c2c43bc8,True,False,False,,,,False
99_percent_invisible,education_learning,8e8a9141b64a5fc66fcb6810662d0a2b,True,False,False,,,,False
99_percent_invisible,education_learning,8e8c3cca2f2bc957de7253eff4dd8113,True,False,False,,,,False
99_percent_invisible,education_learning,8ec514dad0871c70c1fa1f228ff3929e,True,False,False,,,,False
99_percent_invisible,education_learning,8eed4d348fea157ed6871533ccabdd57,True,False,False,,,,False
99_percent_invisible,education_learning,8f487bd905ef2ca0a5daee6addf3b639,True,False,False,,,,False
99_percent_invisible,education_learning,8f4cc2b5f922a7e9097ebfec533a8fba,True,False,False,,,,False
99_percent_invisible,education_learning,8f620c0f3bed8f437fe8d8706e990b25,True,False,False,,,,False
99_percent_invisible,education_learning,8f7d739f301352322bfb215918ec2d57,True,False,False,,,,False
99_percent_invisible,education_learning,908c82519c04603d00139aa9c2abbeea,True,False,False,,,,False
99_percent_invisible,education_learning,909443ce9e82ede07fedf7a6b314c448,True,False,False,,,,False
99_percent_invisible,education_learning,90d5f85c915a607a124d8aa7b6189bec,True,False,False,,,,False
99_percent_invisible,education_learning,910571d2f43bce94e0179cc0d8bf6418,True,False,False,,,,False
99_percent_invisible,education_learning,91283b1426ee27e8c666ee1ccb29a431,True,True,False,,,,False
99_percent_invisible,education_learning,9147eae10ffc045f98862b6dacbd5519,True,False,False,,,,False
99_percent_invisible,education_learning,918dc07a00b1cbeb20fdd1e1dc032b4c,True,False,False,,,,False
99_percent_invisible,education_learning,919ccccb2a7aabe1541a69ab30a4bb47,True,False,False,,,,False
99_percent_invisible,education_learning,9260c515fe00c3234ba1bb4189f2db41,True,False,False,,,,False
99_percent_invisible,education_learning,92879e38d3fa2d3505c985049a82cda9,True,False,False,,,,False
99_percent_invisible,education_learning,93050279e3f58746aafab97a08db5301,True,False,False,,,,False
99_percent_invisible,education_learning,93138e444cffaaa08feca904ed31dc3a,True,False,False,,,,False
99_percent_invisible,education_learning,9347d4244c4419d1ddc4a72d971d7bf8,True,False,False,,,,False
99_percent_invisible,education_learning,934829cec88caf14f6746edbfe0ea437,True,False,False,,,,False
99_percent_invisible,education_learning,9351afd2338fff4132a308d4902aab8c,True,False,False,,,,False
99_percent_invisible,education_learning,936e5fbcfebc72d7e78a59c5591655b1,True,False,False,,,,False
99_percent_invisible,education_learning,93bf8707f6ada5f2570550fc86055dc8,True,False,False,,,,False
99_percent_invisible,education_learning,93f06d6b671de22223367278ed90bf8a,True,False,False,,,,False
99_percent_invisible,education_learning,94588f1d1476d43cb9fdc7e7309d71ac,True,False,False,,,,False
99_percent_invisible,education_learning,94668c321bea3918fd2e7e2b47d6a3e6,True,False,False,,,,False
99_percent_invisible,education_learning,946a7a01cac46b00535e3321266dfa0c,True,False,False,,,,False
99_percent_invisible,education_learning,94d2dbc3aca1b320af1d63b3bccf3c3c,True,False,False,,,,False
99_percent_invisible,education_learning,94f5c31bca849cb838dc43e6bfba07cf,True,False,False,,,,False
99_percent_invisible,education_learning,9528666c67084ddbf7ba3f13eb6c196f,True,False,False,,,,False
99_percent_invisible,education_learning,95f8fc866824613777fdcd5df98b8b81,True,False,False,,,,False
99_percent_invisible,education_learning,96276a3750f215c936036beb695d0c50,True,False,False,,,,False
99_percent_invisible,education_learning,96bfc90e99f0bbc63aa73ae801455190,True,False,False,,,,False
99_percent_invisible,education_learning,96e50f20f83bf00c8ba6f7d1814a816f,True,False,False,,,,False
99_percent_invisible,education_learning,96fd70318ccf360903e4afaee771487c,True,False,False,,,,False
99_percent_invisible,education_learning,970b31df2d976d39593b25e1e342ac9b,True,False,False,,,,False
99_percent_invisible,education_learning,97301a02f9a2a0b4489304be50da10a2,True,False,False,,,,False
99_percent_invisible,education_learning,97467073d3afc3ccb4945c89ee331081,True,False,False,,,,False
99_percent_invisible,education_learning,979cf747408693e475bac565882deffe,True,False,False,,,,False
99_percent_invisible,education_learning,9899f888ffe9c04a631eec695350619d,True,False,False,,,,False
99_percent_invisible,education_learning,98ed81303200c22c0b05e6e0da24aad4,True,False,False,,,,False
99_percent_invisible,education_learning,997de4a92a007eb2363cbd00e6bc1fb8,True,False,False,,,,False
99_percent_invisible,education_learning,99ec480b34b698c2cde641e60fca2e68,True,False,False,,,,False
99_percent_invisible,education_learning,9a05b08cf17c61ee18d032ead58522bb,True,False,False,,,,False
99_percent_invisible,education_learning,9a0770e0f0737b43d68b673139446b83,True,False,False,,,,False
99_percent_invisible,education_learning,9a3ba3e56e8a5a83a5448b6521358433,True,False,False,,,,False
99_percent_invisible,education_learning,9a585cb3f7b341b0cb663c5a3254411d,True,False,False,,,,False
99_percent_invisible,education_learning,9a8c8d412c050a8353d6695bd458a417,True,False,False,,,,False
99_percent_invisible,education_learning,9acc6a60f859ea280ea1ccd4d72bf37f,True,False,False,,,,False
99_percent_invisible,education_learning,9b4c65f4bac9a22c4d4a2d02e81bf99e,True,False,False,,,,False
99_percent_invisible,education_learning,9b9b174e45799a5af41df34445b9b535,True,False,False,,,,False
99_percent_invisible,education_learning,9c4e6c3adb59ec9601486524a77e999e,True,False,False,,,,False
99_percent_invisible,education_learning,9c5723dcbf1a388a5711d06e8707c84d,True,False,False,,,,False
99_percent_invisible,education_learning,9ca1c9a144a5820905da803952f110b1,True,False,False,,,,False
99_percent_invisible,education_learning,9cbb46d54e097e87cd859beb28db8045,True,False,False,,,,False
99_percent_invisible,education_learning,9cd0cda0a9c9645111ccc63049fe8b8d,True,False,False,,,,False
99_percent_invisible,education_learning,9d09414ba277c272a1fe03e89c268bf9,True,True,False,,,,False
99_percent_invisible,education_learning,9d1713b154d8a9b171b8179911f2bb8b,True,False,False,,,,False
99_percent_invisible,education_learning,9d27a8f9141b8eeb1aa21b5ee0a12a1e,True,False,False,,,,False
99_percent_invisible,education_learning,9d28d3cb9ae8364ade98d4244fedfab1,True,False,False,,,,False
99_percent_invisible,education_learning,9d3b62cbf5c75d7c6943a058ca5680b1,True,False,False,,,,False
99_percent_invisible,education_learning,9d64b4842ee51bcdbccd4e1206ba19db,True,False,False,,,,False
99_percent_invisible,education_learning,9d669f74eb3cad0a88199866a3d0739a,True,False,False,,,,False
99_percent_invisible,education_learning,9dda20f0ef862dc1a41b3133a1c4dc97,True,False,False,,,,False
99_percent_invisible,education_learning,9dda55125c30325ada4ee37a945a4adb,True,False,False,,,,False
99_percent_invisible,education_learning,9df3ec33ffcdbdcc3e5d41c264bb90a8,True,False,False,,,,False
99_percent_invisible,education_learning,9df72bc9faa6368f6ca331d1dbae2317,True,False,False,,,,False
99_percent_invisible,education_learning,9e319c5975a6a18b756f29111a7b5496,True,False,False,,,,False
99_percent_invisible,education_learning,9f0091f27bcd739b4ecf7f2666492d4f,True,False,False,,,,False
99_percent_invisible,education_learning,9f1e486b0dce990e3128d12c1ad14aa3,True,False,False,,,,False
99_percent_invisible,education_learning,9f43ddebed92a614bee1fd20a3656d30,True,False,False,,,,False
99_percent_invisible,education_learning,9f500c824ee527ec0dba91e5cd730989,True,False,False,,,,False
99_percent_invisible,education_learning,9f5b5dc0474f659801c287cd391a0e30,True,False,False,,,,False
99_percent_invisible,education_learning,9f9f2b7dfa82cd609ef058f0c560ea4e,True,False,False,,,,False
99_percent_invisible,education_learning,a03dadc1461ee8ee9e7d9015255e84b5,True,False,False,,,,False
99_percent_invisible,education_learning,a046a835ffc192669b16d305a46d4660,True,False,False,,,,False
99_percent_invisible,education_learning,a059e6baf4c441515f2cc4e632f63767,True,False,False,,,,False
99_percent_invisible,education_learning,a0b1212f46512f29abc07990443c5acb,True,False,False,,,,False
99_percent_invisible,education_learning,a115495692ffba60069677da95343ada,True,False,False,,,,False
99_percent_invisible,education_learning,a11d8526b55d06ac6bf11a92f15ecd48,True,False,False,,,,False
99_percent_invisible,education_learning,a1f90c48a3af59c5ed2bcf913f5cf88c,True,False,False,,,,False
99_percent_invisible,education_learning,a2156151e38be43de7f51b2daf54953a,True,False,False,,,,False
99_percent_invisible,education_learning,a2627314314e290357f9157672a0985e,True,False,False,,,,False
99_percent_invisible,education_learning,a2658bd95d1d9d42fabc23862537cb16,True,False,False,,,,False
99_percent_invisible,education_learning,a291703c840f8ba270c352d8bb8c4900,True,False,False,,,,False
99_percent_invisible,education_learning,a329ccc2d124b955b1e5476845c88fe2,True,False,False,,,,False
99_percent_invisible,education_learning,a32d4abe324ee5c5e9da6dd4dbf7c359,True,False,False,,,,False
99_percent_invisible,education_learning,a35fee83b6ccefcdc5e6a025eb474137,True,False,False,,,,False
99_percent_invisible,education_learning,a39aac1288e13345d81c88d5d6cfafa1,True,False,False,,,,False
99_percent_invisible,education_learning,a3b009adc6d41e216bf4c3a37bc29e8b,True,False,False,,,,False
99_percent_invisible,education_learning,a3d5043967abf2654349bf34ef76301c,True,False,False,,,,False
99_percent_invisible,education_learning,a3f38a16d8f903adf15ab109f5825593,True,False,False,,,,False
99_percent_invisible,education_learning,a44c95fb78cf28d8378c9bdea97e7f1e,True,False,False,,,,False
99_percent_invisible,education_learning,a47d82e30efaead80a7aac76c299396b,True,False,False,,,,False
99_percent_invisible,education_learning,a4cee383a75aec1947df599bcc0b2e5c,True,False,False,,,,False
99_percent_invisible,education_learning,a4ef46a1783657b2b15a89b3ad787d7a,True,False,False,,,,False
99_percent_invisible,education_learning,a53475a15f6e4d6dd6d52950c3bfbec1,True,False,False,,,,False
99_percent_invisible,education_learning,a5d62c5018a491197185d6c48b33d29d,True,False,False,,,,False
99_percent_invisible,education_learning,a5efe1db25ecda3fd4d73a3ec8d10594,True,False,False,,,,False
99_percent_invisible,education_learning,a6056f2187bddc4e6d158a602aadfffc,True,False,False,,,,False
99_percent_invisible,education_learning,a6403d89eee47548f23f98cf7a68a5b5,True,False,False,,,,False
99_percent_invisible,education_learning,a6561dd004989cbb6412e9bac1dde4ff,True,False,False,,,,False
99_percent_invisible,education_learning,a6a91ea25e46ba048dce1e7c1861b660,True,False,False,,,,False
99_percent_invisible,education_learning,a6f3081973730b44b85e1099f804e61a,True,False,False,,,,False
99_percent_invisible,education_learning,a715ab82c526f1957362e5bec176e5f3,True,False,False,,,,False
99_percent_invisible,education_learning,a7191a9cf92ad1f745e58a913c6adf02,True,False,False,,,,False
99_percent_invisible,education_learning,a73fce514f74131d3a6538505fff9db4,True,False,False,,,,False
99_percent_invisible,education_learning,a7df407bee85e9355f12c7a7a40c2417,True,False,False,,,,False
99_percent_invisible,education_learning,a7e1cdc762269203d59828000905980f,True,False,False,,,,False
99_percent_invisible,education_learning,a7e997945e87647de817974c8f499468,True,False,False,,,,False
99_percent_invisible,education_learning,a7eb16bbad6fe78bbfa84dc526b555b0,True,False,False,,,,False
99_percent_invisible,education_learning,a85d7f2a0e0d97ace44d6951ccddec99,True,False,False,,,,False
99_percent_invisible,education_learning,a8d662966d0a18e30728676cf4ec0877,True,False,False,,,,False
99_percent_invisible,education_learning,a90e565c61086910efbba4eb710fdb29,True,False,False,,,,False
99_percent_invisible,education_learning,a92a4c40e7a8a779f058ec85d97bed8d,True,False,False,,,,False
99_percent_invisible,education_learning,a94cdfb5bbeb26f6a3ace754a1bb9264,True,False,False,,,,False
99_percent_invisible,education_learning,a9a9339d75d3127f5b54e67e26eb5bc7,True,False,False,,,,False
99_percent_invisible,education_learning,aa39e9784f5a9f7eb4c54c3e69d2747b,True,False,False,,,,False
99_percent_invisible,education_learning,aa6cf33e7004facb6800812ef5718f16,True,False,False,,,,False
99_percent_invisible,education_learning,aaa46785d62e3cf1be95ad2d6d6ef01a,True,False,False,,,,False
99_percent_invisible,education_learning,aac81d2e87665fecb5281e94a1c719b2,True,False,False,,,,False
99_percent_invisible,education_learning,ab1d7269b9e2dfcfb35b7d438f59802b,True,False,False,,,,False
99_percent_invisible,education_learning,ab70cd1454aa0ab665c77674beb468b9,True,False,False,,,,False
99_percent_invisible,education_learning,abac27bdceb294725f6783211cb54e33,True,False,False,,,,False
99_percent_invisible,education_learning,abacac79a2dad69fcf8b6d73ae88d70e,True,False,False,,,,False
99_percent_invisible,education_learning,ac0ee1442fe327819476ce14ff2b3e09,True,False,False,,,,False
99_percent_invisible,education_learning,ac2361b2311715187cad45185a9e20e3,True,False,False,,,,False
99_percent_invisible,education_learning,ad1476f5d50c2ddbcb4cbf3ce6333e76,True,False,False,,,,False
99_percent_invisible,education_learning,ad889839922a7ecebf8c80a7be1e7e18,True,False,False,,,,False
99_percent_invisible,education_learning,ad89b24aeec9a6b13ff8c0b313573242,True,False,False,,,,False
99_percent_invisible,education_learning,adbffb6986c7846046370a78c8690eee,True,False,False,,,,False
99_percent_invisible,education_learning,ae5cfecd07c63d3d4602788cd8cb3924,True,False,False,,,,False
99_percent_invisible,education_learning,ae9de5bd6acd2e238b711db46cbe2a90,True,False,False,,,,False
99_percent_invisible,education_learning,aeee137b8f79ec9f2e0f1e1659aa3a30,True,False,False,,,,False
99_percent_invisible,education_learning,af09cb9319439d1bd3c9ef549b67fec5,True,False,False,,,,False
99_percent_invisible,education_learning,af0ca3f7c0cbedfc9d227305397f5732,True,False,False,,,,False
99_percent_invisible,education_learning,af0ee76a813bb25e7ce97d89fa0ec74c,True,False,False,,,,False
99_percent_invisible,education_learning,af759a70024afdd093c09e3acbd75f0e,True,False,False,,,,False
99_percent_invisible,education_learning,af7b92102c1e747beb161da49a8f26fa,True,False,False,,,,False
99_percent_invisible,education_learning,afb8b157765929e581763ac381ade771,True,False,False,,,,False
99_percent_invisible,education_learning,afb9e3e5af736fc678e9d35d33d0725c,True,False,False,,,,False
99_percent_invisible,education_learning,b00ffab2daf5f6851f16a9c3846b92d3,True,False,False,,,,False
99_percent_invisible,education_learning,b01d4190a3f384a3f349a0512128d4d5,True,False,False,,,,False
99_percent_invisible,education_learning,b070be7d6f6c1c5f5704243f255e4097,True,False,False,,,,False
99_percent_invisible,education_learning,b07deb49ddbbc6551c65e696b89cc029,True,False,False,,,,False
99_percent_invisible,education_learning,b0c3720186590b8ea3e6635ea124c518,True,True,False,,,,False
99_percent_invisible,education_learning,b0c9d296e2ef9c277fd03e8a4bfd05a8,True,False,False,,,,False
99_percent_invisible,education_learning,b0f7d34e3fc86bc3af82c41318bbf7e2,True,False,False,,,,False
99_percent_invisible,education_learning,b1050730df986a8c43361baece78503e,True,False,False,,,,False
99_percent_invisible,education_learning,b11ce979dea6be9fc74cc0c96bbcf8cb,True,False,False,,,,False
99_percent_invisible,education_learning,b1c5253e37010c65c435c226ac997066,True,False,False,,,,False
99_percent_invisible,education_learning,b1c5832763a615ffcf03f6e30407ce68,True,False,False,,,,False
99_percent_invisible,education_learning,b1ef17e5e60b4ff17fa57d6a45336c95,True,False,False,,,,False
99_percent_invisible,education_learning,b219dbb015a91bd259b6e5176c1752b4,True,False,False,,,,False
99_percent_invisible,education_learning,b23b6d8fb7af300b6289fbb8b2b1ae04,True,True,False,,,,False
99_percent_invisible,education_learning,b2627894ba172889fc96e1acbc21c687,True,False,False,,,,False
99_percent_invisible,education_learning,b2b7e213023e963d3c3543e95d9478d5,True,False,False,,,,False
99_percent_invisible,education_learning,b434bdb8abb6cc11092fed9715c6928c,True,True,False,,,,False
99_percent_invisible,education_learning,b466921d0d6c65b44d682e3b01b3b7b1,True,False,False,,,,False
99_percent_invisible,education_learning,b49c6ce8e4c6b53a1bf218e1865ca094,True,False,False,,,,False
99_percent_invisible,education_learning,b4e6aee1e134eb12c9b60a0dc597db0f,True,False,False,,,,False
99_percent_invisible,education_learning,b5317b5d7d0a095dffcacfb0e831254c,True,False,False,,,,False
99_percent_invisible,education_learning,b56ab5b55fb64c8392ab7b1dee69716f,True,False,False,,,,False
99_percent_invisible,education_learning,b5a17fec39021c96391c7f1af7074690,True,False,False,,,,False
99_percent_invisible,education_learning,b5b185a9d779da87bb27d32eb281d5c7,True,False,False,,,,False
99_percent_invisible,education_learning,b7044724c6dca976607059c8c1e3a3fe,True,False,False,,,,False
99_percent_invisible,education_learning,b7c33fb67571014b4ce5b50b93d4f52d,True,False,False,,,,False
99_percent_invisible,education_learning,b92a89f70e199bda9b5accf78ba1abf9,True,False,False,,,,False
99_percent_invisible,education_learning,ba2a37a742c839dd4bf1eb105d52d0c0,True,False,False,,,,False
99_percent_invisible,education_learning,ba3da9aa6967dfaca545ddeb08d7fb04,True,False,False,,,,False
99_percent_invisible,education_learning,ba63bc00570720a6a52e423e5be111fc,True,False,False,,,,False
99_percent_invisible,education_learning,bb4baf8bff447192f4a92bfdcbdc2bd1,True,False,False,,,,False
99_percent_invisible,education_learning,bb8ab1dbe877bc7ec584c028bd6cd967,True,False,False,,,,False
99_percent_invisible,education_learning,bbaeae37b0538166cf284448552da784,True,False,False,,,,False
99_percent_invisible,education_learning,bc8a410a94f480527636106c40655383,True,False,False,,,,False
99_percent_invisible,education_learning,bc91859ab91d439df54159b76802fdf5,True,False,False,,,,False
99_percent_invisible,education_learning,bd79f8b6ee43e0f95441b9e4a0d9526e,True,False,False,,,,False
99_percent_invisible,education_learning,bddae117c01ebe48c529e0bc8284705d,True,False,False,,,,False
99_percent_invisible,education_learning,bf153ea86609d11c60733d5188065439,True,False,False,,,,False
99_percent_invisible,education_learning,bf1d5bd727710c4574878773d3b4c7b7,True,False,False,,,,False
99_percent_invisible,education_learning,bf1f8b2f4243ea123cffc02d3448d401,True,False,False,,,,False
99_percent_invisible,education_learning,bf5967e5e8b5d15b10fa8396a4a9fab5,True,False,False,,,,False
99_percent_invisible,education_learning,bf5c1586c317f60a0f24d1ed32970231,True,False,False,,,,False
99_percent_invisible,education_learning,bff966f1a29b02ffb793766f68c10a59,True,False,False,,,,False
99_percent_invisible,education_learning,c0a2213beb135e3b838d7995bc609980,True,False,False,,,,False
99_percent_invisible,education_learning,c10f60ae702f517ec4c3914cd215fb7b,True,False,False,,,,False
99_percent_invisible,education_learning,c17b109d4c2aa6d40d00c60df65dc770,True,False,False,,,,False
99_percent_invisible,education_learning,c18b3ba1f5466e5eefc80d7a8d1571ea,True,False,False,,,,False
99_percent_invisible,education_learning,c1b1f1702bf5d0f2ee729278f7a2037f,True,False,False,,,,False
99_percent_invisible,education_learning,c2902f41322a61be86a00ce6c8cdbfa7,True,False,False,,,,False
99_percent_invisible,education_learning,c2c6b32b160ed5769fb86e96a88d7368,True,False,False,,,,False
99_percent_invisible,education_learning,c324b8e6a3fc0a3ad73e317f79b8abfd,True,False,False,,,,False
99_percent_invisible,education_learning,c3337ee366cb5e446cb8307f34d1f391,True,False,False,,,,False
99_percent_invisible,education_learning,c39b6daafb1e1d4eefa54de2cc46e2e2,True,False,False,,,,False
99_percent_invisible,education_learning,c4350db52211a6619e3abe83c403c2be,True,False,False,,,,False
99_percent_invisible,education_learning,c440ddd0ee3652af5198b4fede620839,True,False,False,,,,False
99_percent_invisible,education_learning,c49e578d56809aeff0b9b59c124806a0,True,False,False,,,,False
99_percent_invisible,education_learning,c58e89a49ef04b19129a2160d9752c17,True,False,False,,,,False
99_percent_invisible,education_learning,c6ff8e365a12395c4c007e558beee132,True,False,False,,,,False
99_percent_invisible,education_learning,c714d44e2727538741c2f72cfde371ce,True,False,False,,,,False
99_percent_invisible,education_learning,c7b6e76ab905e1fe740682512bbdc841,True,False,False,,,,False
99_percent_invisible,education_learning,c7c2487cb5e0e41d129e38e57ab6f21c,True,False,False,,,,False
99_percent_invisible,education_learning,c7deaf482ad2cf072807701528f1f963,True,False,False,,,,False
99_percent_invisible,education_learning,c7fdbbe692efd7a9788af8bcbe766578,True,False,False,,,,False
99_percent_invisible,education_learning,c89a2918fb2f05c4f726ec33a753c9a9,True,False,False,,,,False
99_percent_invisible,education_learning,c8cd976e0654a0c8f3a57f99e10a541b,True,False,False,,,,False
99_percent_invisible,education_learning,c95bf4398036a90b0862992a72e775b7,True,False,False,,,,False
99_percent_invisible,education_learning,c9821af3d000faced8ccc75c01ffebf1,True,False,False,,,,False
99_percent_invisible,education_learning,ca1165f59d3527723ab8204dce3912da,True,False,False,,,,False
99_percent_invisible,education_learning,ca24ac3f715fe5a7da0e0e4e3a2f452e,True,False,False,,,,False
99_percent_invisible,education_learning,cad5df5a4788b2fa9eae5516af11bcf7,True,False,False,,,,False
99_percent_invisible,education_learning,cb922393f3416a797360e84f2f7bdf9a,True,False,False,,,,False
99_percent_invisible,education_learning,cbedaef4772afc72030c734b3a5847a5,True,False,False,,,,False
99_percent_invisible,education_learning,cc1a86d3e0cd43dd0deec6d5e51c9d18,True,False,False,,,,False
99_percent_invisible,education_learning,cc3aff2e6afe0897394f6637e918814b,True,False,False,,,,False
99_percent_invisible,education_learning,cc6ab1aeba68c31e71d693897a5bd8a7,True,False,False,,,,False
99_percent_invisible,education_learning,cc7b3ed7f4534ee80d41971ee285dfd5,True,False,False,,,,False
99_percent_invisible,education_learning,ccbd2ca1f2e650b3827df4ffd3f1556e,True,False,False,,,,False
99_percent_invisible,education_learning,ccdb10d431e7ad427a4e42a143283c86,True,False,False,,,,False
99_percent_invisible,education_learning,cd4a8645076052578c16cfc89f52568b,True,False,False,,,,False
99_percent_invisible,education_learning,ced3605d54407c21c82c917f70d27a79,True,False,False,,,,False
99_percent_invisible,education_learning,cf96caac05916e6e2589f99c3b6e51cd,True,False,False,,,,False
99_percent_invisible,education_learning,cfd570df746dd3b9f9596e8040b4d373,True,True,False,,,,False
99_percent_invisible,education_learning,cffcfa477ab709622884bf657aba5e86,True,False,False,,,,False
99_percent_invisible,education_learning,d02445339dba0cb8c4b0dd839e8eafb3,True,False,False,,,,False
99_percent_invisible,education_learning,d0ac0d74c779958f420558c39f21d8b7,True,False,False,,,,False
99_percent_invisible,education_learning,d13f35500c9100f3ca572723fdc65d2a,True,False,False,,,,False
99_percent_invisible,education_learning,d233b70101d0edeed8fa3ca698a1b6bb,True,False,False,,,,False
99_percent_invisible,education_learning,d29d71429dbc5495cfa7e1e0dbd80763,True,False,False,,,,False
99_percent_invisible,education_learning,d436640941a3c347ad2208bc1abfa4b1,True,False,False,,,,False
99_percent_invisible,education_learning,d46ecad2fcafdf13dca4f13038cd6d04,True,False,False,,,,False
99_percent_invisible,education_learning,d54b1b253b79ffd47500d3770090d6b1,True,False,False,,,,False
99_percent_invisible,education_learning,d574c2713cf565de64873fc1d7020cbb,True,False,False,,,,False
99_percent_invisible,education_learning,d58e04ab13384abc8e219cb48db3c0d9,True,False,False,,,,False
99_percent_invisible,education_learning,d750d83150df91aa28109834bad82a82,True,False,False,,,,False
99_percent_invisible,education_learning,d78eb30b9346ff6ffed3421ffb635a04,True,False,False,,,,False
99_percent_invisible,education_learning,d7a8c413d3235006539a52c81fa051eb,True,False,False,,,,False
99_percent_invisible,education_learning,d7d82cf7c381005e394e23c227a3ab7e,True,True,False,,,,False
99_percent_invisible,education_learning,d864dbc0d2fccdef7eb4ba158d368ebe,True,False,False,,,,False
